code,name,market,pivot_date,prior_q1,prior_q2,rs_score,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_accelerating,sales_yoy_q1_pct,per_at_pivot_approx,pbr_at_pivot_approx,psr_at_pivot_approx,market_cap_at_pivot_eok,largest_holder_pct,cfps_fy,share_dilution_1y_pct,market_regime_at_pivot,krw_at_pivot,foreign_foreign_pct_at_pivot,foreign_change_pp,pivot_vs_prior_52w_high_pct,pivot_volume_vs_50d_avg,base_len_days,base_depth_pct,prior_uptrend_pct,induty_code,sector_group_winner_count,years_since_establishment
071850,캐스텍코리아,KOSDAQ,2025-03-31,202412,202409,22,83.4,-88.9,False,9.0,N/A(적자),0.63,0.22,350.1,17.19,226.1,46.42,하락추세,1469.4,0.47,-13.06,57.7,0.43,21,13.0,None,303,None,27
006360,GS건설,KOSPI,2026-01-21,202509,202506,49,-24.2,-333.1,False,3.2,75.9,0.33,0.12,15849.7,23.64,3129.3,0.0,상승추세,1477.8,24.17,-0.21,76.7,1.76,24,9.1,28.9,4111,None,57
010580,에스엠벡셀,KOSPI,2025-07-24,202503,202412,79,-12.5,105.5,False,5.8,202.8,2.57,1.03,1804.5,86.09,2.1,0.0,상승추세,1373.7,0.54,0.13,90.3,0.13,20,11.2,116.2,303,None,50
089030,테크윙,KOSDAQ,2025-08-01,202503,202412,6,84.0,-402.9,False,-14.3,N/A(적자),4.43,5.54,9954.7,13.58,876.0,0.0,중립,1391.5,9.47,-5.29,48.9,0.71,23,16.7,None,29271,None,23
230360,에코마케팅,KOSDAQ,2025-05-19,202503,202412,16,-55.0,-51.7,False,17.1,9.3,1.09,0.7,2570.9,45.22,551.0,-1.87,하락추세,1398.1,11.15,3.18,56.5,0.51,3,5.3,13.5,71310,None,22
900100,애머릿지,KOSDAQ,2026-04-08,202512,202509,1,50.0,50.0,False,-67.3,N/A(적자),0.36,2927.11,130.5,13.41,-0.1,None,중립,1499.1,9.95,-1.77,20.1,6.29,16,21.6,None,452,None,48
002620,제일파마홀딩스,KOSPI,2025-04-09,202412,202409,33,-35.8,-741.2,True,0.5,N/A(적자),0.35,0.15,1153.3,73.16,284.4,0.0,하락추세,1486.1,9.8,0.1,63.9,0.18,15,14.7,11.4,715,None,66
054920,한컴위드,KOSDAQ,2025-04-11,202412,202409,48,-7.8,295.0,False,-11.4,N/A(적자),0.46,0.17,746.3,29.91,67.3,0.0,하락추세,1452.0,3.31,0.73,73.7,0.4,18,11.6,None,58221,None,26
294090,이오플로우,KOSDAQ,2025-03-21,202412,202409,2,2.6,-19.3,False,-72.3,N/A(적자),-0.42,10.27,516.9,9.65,-1201.5,14.06,하락추세,1465.8,7.94,-15.48,9.2,0.67,22,51.7,None,27199,None,14
002920,유성기업,KOSPI,2025-04-15,202412,202409,27,75.3,-212.9,False,6.5,N/A(적자),0.19,0.15,481.8,48.78,1433.3,0.0,하락추세,1419.4,10.16,-0.04,66.1,0.15,0,0.0,5.6,303,None,65
094280,효성ITX,KOSPI,2025-04-11,202412,202409,69,-26.6,-26.7,False,2.5,11.7,1.84,0.26,1340.8,67.91,3035.9,0.0,하락추세,1452.0,0.95,0.57,82.6,1.22,10,2.6,None,759,None,28
035150,백산,KOSPI,2026-05-12,202512,202509,20,-72.6,-32.2,False,-14.4,7.0,0.87,0.44,2211.2,59.53,1917.0,-5.75,상승추세,1474.4,5.32,-1.22,70.5,2.09,14,11.1,None,22214,None,40
086060,진바이오텍,KOSDAQ,2025-04-03,202412,202409,42,78.7,16.7,True,12.6,9.1,0.48,0.32,262.2,28.64,-53.9,0.0,하락추세,1466.0,2.63,-2.18,72.5,6.41,24,6.7,None,462,None,25
092190,서울바이오시스,KOSDAQ,2026-04-15,202512,202509,60,162.9,-7500.0,False,23.2,N/A(적자),2.44,0.25,1926.5,66.69,1751.4,0.0,상승추세,1469.4,0.0,0.0,80.9,1.49,23,19.4,81.9,2612,None,24
070300,엑스큐어,KOSDAQ,2026-01-16,202509,202506,9,172.2,-22.2,False,135.5,N/A(적자),1.11,None,354.3,22.93,-194.8,134.75,상승추세,1468.8,7.84,-8.4,30.4,0.51,7,17.5,58.1,58222,None,26
289010,아이스크림에듀,KOSDAQ,2026-03-04,202512,202509,13,174.4,-196.6,False,-13.3,N/A(적자),0.47,0.22,200.8,37.08,693.6,8.4,중립,1483.1,3.46,2.99,23.3,1.74,22,5.7,None,58190,None,13
084690,대상홀딩스,KOSPI,2025-01-07,202409,202406,42,510.9,-72.8,False,-1.2,14.4,0.6,0.07,3624.9,None,8903.0,0.0,하락추세,1459.4,5.59,0.22,75.1,0.12,16,14.5,37.4,64992,None,20
089600,KT나스미디어,KOSDAQ,2026-04-07,202512,202509,19,104.9,-7.3,True,-45.6,10.1,0.63,1.11,1309.5,43.43,3050.6,0.0,중립,1507.8,5.64,1.07,63.3,0.29,24,6.2,None,71310,None,26
106520,노블엠앤비,KOSDAQ,2024-12-03,202409,202406,74,62.2,12.3,False,5.8,N/A(적자),0.9,4.43,159.0,13.05,-125.1,0.0,하락추세,1401.1,3.96,-0.2,100.0,None,0,0.0,None,273,None,24
095660,네오위즈,KOSDAQ,2025-02-03,202409,202406,37,-92.3,-65.4,False,-20.7,11.8,0.67,1.02,3934.2,37.23,2962.0,-0.8,하락추세,1456.8,10.45,3.13,67.0,0.99,24,6.9,None,5821,None,18
038010,제일테크노스,KOSDAQ,2025-04-09,202412,202409,50,-22.0,-47.1,False,-51.0,2.2,0.33,0.28,505.8,43.97,3274.7,0.0,하락추세,1486.1,1.79,0.19,62.0,0.89,23,13.6,18.6,2511,None,54
340440,세림B&G,KOSDAQ,2026-01-30,202509,202506,53,-3.7,233.3,False,-5.6,22.9,1.09,0.78,390.8,None,207.5,0.0,상승추세,1428.8,1.98,1.9,73.1,0.13,19,7.9,34.6,222,None,7
033290,로젠,KOSDAQ,2025-04-09,202412,202409,26,-9.4,60.7,False,4.1,4.9,0.25,0.13,1059.7,68.61,666.8,0.0,하락추세,1486.1,0.0,-0.3,57.5,1.12,23,12.3,15.4,474,None,51
298380,에이비엘바이오,KOSDAQ,2025-11-04,202506,202503,96,444.5,-132.8,False,797.2,N/A(적자),39.62,64.57,61299.2,26.72,-1259.0,14.73,상승추세,1429.0,12.69,3.92,102.7,2.53,24,17.9,274.2,211,None,9
005725,넥센우,KOSPI,2025-04-17,202412,202409,81,542.7,-85.1,False,3.9,2.0,0.12,0.05,1740.2,59.78,5471.6,0.0,하락추세,1414.2,10.69,0.0,97.9,1.27,10,5.5,12.0,221,None,57
420570,제이투케이바이오,KOSDAQ,2026-03-04,202512,202509,29,110.3,417.8,False,27.2,15.8,1.25,1.28,421.6,62.03,346.8,2.0,중립,1483.1,1.05,-0.79,51.2,0.74,9,7.4,None,20423,None,10
027830,대성창투,KOSDAQ,2025-02-05,202409,202406,78,4150.0,953.8,True,115.4,9.0,1.01,4.53,1001.2,51.74,-110.6,0.0,하락추세,1450.2,0.95,0.08,67.8,0.29,17,5.7,50.0,64209,None,38
208140,정다운,KOSDAQ,2025-03-11,202412,202409,62,-87.1,-78.1,False,-10.4,6.6,0.6,0.43,787.7,50.48,684.9,0.0,하락추세,1457.0,0.71,-3.14,73.0,1.62,21,5.1,None,101,None,11
112290,와이씨켐,KOSDAQ,2024-12-09,202409,202406,88,-160.6,-188.7,True,20.4,N/A(적자),2.27,0.87,558.6,40.09,-438.3,0.0,하락추세,1424.2,1.29,0.85,32.5,0.6,24,23.3,None,20491,None,23
175250,아이큐어,KOSDAQ,2025-04-09,202412,202409,34,3.2,1083.3,False,71.0,50.4,2.0,0.77,529.6,15.07,-454.1,0.0,하락추세,1486.1,1.69,-1.04,44.8,1.43,24,12.3,None,204,None,25
012790,신일제약,KOSDAQ,2026-01-19,202509,202506,28,-5.8,-29.8,True,-0.0,5.9,0.44,0.86,695.2,32.58,1892.9,0.0,상승추세,1471.6,2.74,0.8,83.8,0.49,19,7.6,9.2,212,None,49
005030,부산주공,KOSPI,2024-12-03,202409,202406,74,28.6,-94.6,False,-29.8,N/A(적자),1.98,0.17,382.9,17.51,-43.8,0.0,하락추세,1401.1,4.34,-0.02,100.0,None,0,0.0,None,30310,None,57
000080,하이트진로,KOSPI,2026-03-04,202512,202509,33,-251.9,-22.4,False,-9.1,27.4,1.01,0.46,11417.8,53.81,3316.4,0.0,상승추세,1483.1,6.17,-2.16,74.0,2.28,9,4.4,None,11122,None,72
047920,HLB제약,KOSDAQ,2025-10-30,202506,202503,16,75.0,196.1,False,31.2,88.6,4.09,3.42,5113.4,20.95,208.6,3.14,상승추세,1424.0,1.29,0.66,49.4,2.18,1,0.0,19.2,70111,None,27
065530,와이어블,KOSDAQ,2025-04-22,202412,202409,25,3.3,-20.0,False,-13.3,20.5,0.79,0.86,681.9,45.4,302.0,0.0,하락추세,1421.6,0.12,-0.1,65.2,0.18,23,8.3,None,61299,None,29
086900,메디톡스,KOSDAQ,2026-04-06,202512,202509,15,-202.9,93.1,False,10.0,41.1,1.51,2.87,7108.7,17.45,8414.1,0.0,중립,1509.3,11.33,-1.41,53.6,0.58,24,21.3,None,211,None,26
034590,인천도시가스,KOSPI,2025-04-11,202412,202409,73,-22.4,167.0,False,7.2,5.2,0.42,0.11,1067.4,68.23,8238.7,0.0,하락추세,1452.0,2.11,0.13,92.4,0.23,11,2.0,2.7,35200,None,42
084670,동양고속,KOSPI,2025-11-19,202509,202506,68,162.8,194.8,False,-5.2,N/A(적자),0.45,13.32,269.9,47.2,2659.9,0.0,상승추세,1456.6,1.3,0.97,103.7,33.58,23,9.2,17.2,49220,None,20
241690,유니테크노,KOSDAQ,2025-10-31,202506,202503,23,-88.1,-79.3,False,0.9,8.8,0.56,0.72,770.8,64.1,525.3,0.0,상승추세,1424.0,0.91,0.28,83.1,0.25,1,0.0,22.6,30331,None,25
397810,애드포러스,KOSDAQ,2026-05-15,202603,202512,2,None,-51.4,False,None,N/A(적자),0.62,0.91,279.2,None,461.5,20.54,중립,1493.3,1.13,0.51,38.8,0.33,13,14.7,None,713,None,12
002230,피에스텍,KOSDAQ,2025-11-05,202506,202503,64,1426.7,-51.7,False,28.3,8.1,0.49,0.8,769.0,51.54,-83.9,-0.5,상승추세,1439.8,5.15,0.53,84.2,3.5,24,4.3,12.5,27214,None,68
079940,가비아,KOSDAQ,2024-12-05,202409,202406,84,-51.2,-31.3,False,4.7,14.9,1.12,0.77,2057.4,25.93,4299.4,0.0,하락추세,1410.8,29.14,2.89,69.6,10.7,13,5.8,None,58221,None,25
195500,마니커에프앤지,KOSDAQ,2024-12-09,202409,202406,63,50.0,38.0,False,9.7,10.0,0.5,0.37,399.4,29.76,191.7,0.31,하락추세,1424.2,0.41,-3.87,57.0,0.25,24,10.1,None,10121,None,20
058730,다스코,KOSPI,2025-11-14,202509,202506,22,32.6,-187.8,False,-8.0,N/A(적자),0.35,0.2,526.3,None,846.8,0.0,상승추세,1468.7,1.55,-1.68,75.5,78.19,19,11.8,None,25112,None,29
214150,클래시스,KOSDAQ,2025-11-07,202506,202503,40,-2.7,11.3,False,41.8,30.1,5.5,16.02,30558.4,54.16,1569.3,0.0,상승추세,1447.9,68.67,-7.68,66.0,0.62,9,6.7,26.6,271,None,10
393890,더블유씨피,KOSDAQ,2026-01-12,202509,202506,5,-118.1,-918.8,True,-55.6,N/A(적자),0.24,2.17,2125.3,36.51,-467.1,0.0,상승추세,1455.2,2.2,-9.81,51.3,0.83,18,19.7,None,28202,None,10
003475,유안타증권우,KOSPI,2025-04-14,202412,202409,75,-43.5,-17.7,False,94.2,8.2,0.3,4.55,5568.7,58.61,-939.6,0.0,하락추세,1419.1,3.09,2.83,87.9,0.49,17,11.1,None,66121,None,63
005745,크라운해태홀딩스우,KOSPI,2026-03-31,202512,202509,33,-19.2,-26.9,True,0.8,5.8,0.3,0.1,1045.3,55.02,4884.1,0.0,중립,1516.1,1.35,0.94,52.9,2.04,22,9.7,None,64992,None,58
031860,디에이치엑스컴퍼니,KOSDAQ,2026-03-04,202512,202509,1,-61.1,58.6,False,-38.1,N/A(적자),0.23,0.35,50.3,5.55,-466.8,10.56,중립,1483.1,6.7,5.56,15.5,1.13,21,54.7,None,46800,None,47
342870,오아,KOSDAQ,2026-03-04,202512,202509,2,-211.9,-637.7,False,2.3,N/A(적자),0.73,0.37,384.9,57.65,1061.5,34.73,중립,1483.1,0.65,0.43,42.7,1.23,6,11.4,None,47320,None,12
452190,한빛레이저,KOSDAQ,2026-04-10,202512,202509,12,310.2,65.0,False,33.6,42.3,3.32,4.3,1041.7,42.46,12.7,2.37,중립,1473.3,4.21,4.13,66.7,1.06,19,9.4,49.5,29221,None,29
014470,부방,KOSDAQ,2026-04-02,202512,202509,11,-100.6,194.4,False,-21.9,29.3,0.39,0.24,756.7,47.37,110.0,0.0,중립,1512.1,1.44,1.44,48.2,1.1,24,12.3,None,681,None,47
078860,아이오케이이엔엠,KOSDAQ,2026-03-04,202512,202509,1,-42.0,80.0,False,-76.6,N/A(적자),0.31,17.38,2125.2,19.45,-172.3,12.74,중립,1483.1,3.14,2.99,16.3,0.76,24,62.0,None,591,None,26
105560,KB금융,KOSPI,2025-04-18,202412,202409,87,197.2,19.9,True,None,6.4,0.5,None,324267.4,8.41,10215.7,-2.47,하락추세,1414.2,74.86,-0.71,81.4,0.8,20,13.9,None,64992,None,17
105760,포스뱅크,KOSDAQ,2026-03-04,202512,202509,28,-50.0,113.6,False,-0.2,11.9,0.58,0.52,477.1,35.33,457.0,5.51,중립,1483.1,1.4,-1.58,61.7,2.41,6,7.7,None,291,None,23
161890,한국콜마,KOSPI,2025-04-09,202412,202409,94,169.4,29.7,True,7.0,16.9,1.68,0.62,15248.9,26.56,9124.4,0.0,하락추세,1486.1,34.34,4.84,84.8,0.78,2,1.8,29.5,20423,None,13
100120,뷰웍스,KOSDAQ,2026-01-16,202509,202506,31,430.7,-18.8,True,14.4,8.7,0.7,1.37,1824.3,29.21,3801.8,-6.42,상승추세,1468.8,29.88,-4.3,77.8,0.78,15,4.1,11.2,27199,None,27
267850,아시아나IDT,KOSPI,2026-03-04,202512,202509,30,20.0,-30.2,False,-14.1,8.4,0.61,0.62,1065.6,76.23,677.9,0.0,상승추세,1483.1,0.54,0.02,76.4,3.84,3,4.4,None,62021,None,35
064520,테크엘,KOSDAQ,2025-11-27,202509,202506,14,-28.6,-68.3,True,-10.4,N/A(적자),0.34,1.75,322.3,45.28,147.3,0.0,상승추세,1470.6,0.31,0.15,58.1,5.47,24,14.5,None,2612,None,27
094970,제이엠티,KOSDAQ,2026-02-05,202509,202506,37,59.3,-48.0,True,26.6,6.1,0.31,0.26,446.3,39.98,-230.6,0.0,상승추세,1460.1,5.74,1.2,85.4,1.73,22,6.6,30.9,2629,None,28
039010,현대에이치티,KOSDAQ,2026-01-27,202509,202506,70,-3.3,-3.2,False,11.7,5.0,0.6,0.43,713.3,38.59,958.2,0.0,상승추세,1441.0,5.57,2.6,82.9,0.85,20,18.0,70.0,26410,None,28
058630,엠게임,KOSDAQ,2025-04-08,202412,202409,57,-32.1,11.3,False,2.1,5.4,0.63,1.06,881.4,18.42,409.8,0.0,하락추세,1469.9,11.32,-1.93,62.0,1.48,23,7.0,None,5821,None,26
378850,화승알앤에이,KOSPI,2025-11-26,202509,202506,25,864.7,-127.8,False,9.1,2.2,0.36,0.1,596.4,55.97,-413.0,0.0,상승추세,1464.9,1.76,0.68,80.5,0.08,24,9.7,20.3,30399,None,4
005420,코스모화학,KOSPI,2026-03-04,202512,202509,13,70.2,-52.7,False,-8.4,N/A(적자),2.22,0.74,4885.5,30.54,3169.7,0.0,상승추세,1483.1,5.38,-2.77,59.9,1.69,3,9.8,None,2049,None,58
054050,NH농우바이오,KOSDAQ,2025-04-11,202412,202409,65,80.0,-22.6,False,3.8,10.8,0.42,0.81,1170.2,57.95,1184.2,0.0,하락추세,1452.0,2.06,0.97,88.6,0.42,10,6.4,7.2,01123,None,35
033250,체시스,KOSPI,2026-05-15,202603,202512,21,-9.3,-50.3,False,0.6,22.0,0.59,0.29,269.1,35.09,1147.2,-80.0,상승추세,1493.3,1.21,-1.43,50.0,0.65,6,7.4,None,303,None,37
065060,지엔코,KOSDAQ,2026-03-16,202512,202509,1,-183.3,-366.7,False,-1.2,N/A(적자),0.3,0.64,605.7,41.29,47.3,-77.96,상승추세,1501.8,2.05,1.1,25.1,0.66,22,35.2,None,141,None,29
036000,예림당,KOSDAQ,2025-04-03,202412,202409,93,-837.3,-117.9,False,17.8,N/A(적자),0.22,3.33,566.6,54.25,40.0,0.0,하락추세,1466.0,1.51,1.28,73.7,0.07,24,9.3,44.3,58113,None,36
021240,코웨이,KOSPI,2025-04-15,202412,202409,91,3.5,32.1,False,12.1,9.6,1.47,1.27,54640.5,25.1,4552.4,-1.67,하락추세,1419.4,61.15,-0.42,86.0,0.9,13,19.5,35.7,969,None,36
373220,LG에너지솔루션,KOSPI,2025-07-23,202503,202412,48,-31050.0,-2776.2,False,2.2,N/A(적자),3.9,3.06,787410.0,None,21844.9,0.0,상승추세,1379.8,4.22,-0.68,77.1,0.64,0,0.0,25.6,28202,None,5
464080,에스오에스랩,KOSDAQ,2025-12-08,202509,202506,77,-49.1,-25.1,False,55.1,N/A(적자),7.76,42.33,2052.0,25.03,-695.5,0.65,상승추세,1471.8,2.86,2.24,73.7,2.75,24,19.9,37.8,27211,None,9
053950,경남제약,KOSDAQ,2025-12-26,202509,202506,30,30.2,-11.1,False,2.7,N/A(적자),0.48,6.27,2625.8,27.59,23.5,0.0,상승추세,1446.5,3.08,2.37,74.0,0.07,24,10.5,34.8,212,None,27
180400,DXVX,KOSDAQ,2025-12-22,202509,202506,71,33.6,-2.3,False,-22.7,N/A(적자),2.37,4.09,1114.8,23.02,-406.9,0.0,상승추세,1473.7,10.0,2.02,84.2,14.4,24,15.4,47.2,729,None,24
094860,네오리진,KOSDAQ,2026-01-05,202509,202506,22,13.6,-73.5,False,-26.3,N/A(적자),0.97,0.77,229.3,16.65,-120.0,17.34,상승추세,1440.5,19.54,0.19,66.8,1.35,10,9.5,31.4,58221,None,19
221980,케이디켐,KOSDAQ,2026-03-10,202512,202509,36,-63.1,192.4,False,-5.0,10.9,0.37,0.65,409.1,71.0,1614.5,0.0,상승추세,1464.5,0.73,0.35,87.7,0.38,14,3.0,None,2049,None,40
484870,엠앤씨솔루션,KOSPI,2025-04-02,202412,202409,96,None,None,False,None,N/A(이력부족),3.54,None,6902.0,73.78,-4354.4,None,하락추세,1470.0,4.47,3.65,87.6,0.45,11,9.6,98.1,292,None,5
092460,한라IMS,KOSDAQ,2025-07-23,202503,202412,86,31.8,11.1,False,15.0,10.5,0.83,1.53,1649.4,58.77,-10.9,0.0,상승추세,1379.8,6.45,5.37,95.1,0.37,24,11.8,37.6,31114,None,30
005940,NH투자증권,KOSPI,2025-11-20,202509,202506,87,78.3,31.3,True,15.4,8.6,0.83,0.63,74832.3,61.94,-11777.1,8.81,상승추세,1466.1,13.72,-4.62,89.6,0.87,5,7.6,82.4,66121,None,56
030520,한글과컴퓨터,KOSDAQ,2025-04-07,202412,202409,61,-36.3,54.7,False,-5.8,30.7,1.15,1.4,4277.4,30.38,2314.8,0.0,하락추세,1458.5,6.03,-0.63,58.8,0.6,24,13.3,None,582,None,35
065370,위세아이텍,KOSDAQ,2025-01-09,202409,202406,30,-136.8,140.6,False,8.4,N/A(적자),1.25,1.36,413.5,34.36,-318.5,0.0,하락추세,1458.0,1.3,-2.83,56.6,0.42,14,16.7,49.3,58221,None,35
001270,부국증권,KOSPI,2025-04-15,202412,202409,77,-117.1,-9.6,False,182.0,7.3,0.27,25.62,2602.8,29.61,34979.6,0.0,하락추세,1419.4,1.42,0.17,85.4,3.97,12,8.1,None,66121,None,71
377330,이지트로닉스,KOSDAQ,2026-03-04,202512,202509,13,-43.5,-1193.5,False,-68.7,N/A(적자),0.55,1.63,215.3,0.0,-2098.4,0.0,중립,1483.1,1.11,0.58,45.9,2.68,19,15.9,None,2811,None,18
066130,하츠,KOSDAQ,2026-03-04,202512,202509,19,385.7,-67.3,False,-8.5,5.2,0.4,0.28,501.8,46.33,667.2,0.0,중립,1483.1,1.72,-1.31,68.7,3.65,5,5.3,None,28519,None,38
004830,덕성,KOSPI,2026-05-15,202603,202512,10,-80.1,-128.0,False,-11.0,17.1,0.65,0.45,644.4,18.0,68.8,0.0,상승추세,1493.3,2.91,-0.53,66.0,1.14,19,15.1,None,22214,None,60
105740,디케이락,KOSDAQ,2025-06-18,202503,202412,53,54.8,1277.3,False,-11.6,31.4,0.6,0.85,816.5,34.25,577.4,0.12,중립,1380.5,6.96,6.22,68.1,0.32,1,0.0,33.1,29133,None,33
029530,신도리코,KOSPI,2025-11-10,202506,202503,64,-191.3,-37.7,False,-22.0,11.2,0.36,1.49,4551.1,48.69,5126.4,0.0,상승추세,1454.0,12.66,1.08,83.1,3.05,1,0.0,22.4,263,None,65
199550,레이저옵텍,KOSDAQ,2026-05-15,202603,202512,5,57.9,-1130.0,False,20.8,N/A(적자),2.65,2.46,658.4,21.78,-430.6,23.25,중립,1493.3,3.66,2.02,44.1,0.61,12,21.0,None,27112,None,26
122350,삼기,KOSDAQ,2025-11-07,202506,202503,21,-41.7,-450.0,False,5.2,N/A(적자),0.45,0.08,458.5,32.32,1135.8,0.0,상승추세,1447.9,4.93,2.92,81.7,1.43,8,11.6,34.2,303,None,16
092600,앤씨앤,KOSDAQ,2026-01-12,202509,202506,3,-1.3,25.6,False,2.8,N/A(적자),0.32,0.64,637.1,33.29,-718.4,0.0,상승추세,1455.2,1.56,1.02,43.9,1.33,14,8.3,None,2611,None,29
006050,국영지앤엠,KOSDAQ,2026-05-15,202603,202512,25,-277.8,-49.1,False,-19.3,44.0,0.71,0.66,382.1,14.37,103.9,0.0,중립,1493.3,6.17,1.78,68.0,0.57,17,22.5,None,231,None,57
142760,모아라이프플러스,KOSDAQ,2026-03-09,202512,202509,6,-32.9,59.1,False,44.3,N/A(적자),0.81,2.26,253.8,18.91,-146.3,8.14,상승추세,1483.9,2.86,2.86,28.4,0.17,24,61.3,None,701,None,27
038870,에코심플렉스,KOSDAQ,2026-03-04,202512,202509,14,4.4,1450.0,False,-21.7,N/A(적자),0.48,2.13,367.2,37.07,9.7,0.0,중립,1483.1,2.41,0.98,46.9,1.22,14,8.5,None,741,None,29
376930,노을,KOSDAQ,2026-05-15,202603,202512,5,22.2,10.1,True,-76.9,N/A(적자),2.27,14.42,584.2,11.85,-400.3,38.82,중립,1493.3,7.94,-0.47,30.5,1.11,16,34.0,None,27112,None,11
005965,동부건설우,KOSPI,2025-11-14,202509,202506,7,352.0,91.2,False,-0.6,199.2,0.54,0.18,3021.7,56.22,7442.5,0.0,상승추세,1468.7,18.38,-0.19,50.4,1.96,23,6.2,None,412,None,56
101390,아이엠,KOSDAQ,2025-04-07,202412,202409,1,22.5,57.8,False,-16.0,N/A(적자),1.12,0.04,51.4,10.12,494.0,43.39,하락추세,1458.5,6.25,4.53,4.3,5.46,11,66.5,None,262,None,19
033100,제룡전기,KOSDAQ,2026-02-02,202509,202506,16,-2.3,-44.5,False,0.5,11.6,2.93,3.03,7011.2,33.13,5957.5,0.0,상승추세,1448.8,8.27,-10.97,71.6,2.97,0,0.0,60.8,2811,None,40
950220,네오이뮨텍,KOSDAQ,2026-05-11,202512,202509,1,-145.2,52.5,False,-0.9,N/A(적자),5.33,4828341.31,3219.2,16.63,-0.1,None,상승추세,1460.6,2.15,0.3,22.5,2.2,14,26.8,None,70130,None,12
033050,제이엠아이,KOSDAQ,2026-01-22,202509,202506,42,38.2,-119.0,False,6.0,10.1,0.45,0.32,267.2,40.06,183.6,0.0,상승추세,1464.8,0.53,0.29,87.2,1.76,6,1.1,10.7,204,None,33
126560,현대퓨처넷,KOSPI,2025-04-10,202412,202409,44,87.1,11.5,True,44.5,44.4,0.41,1.4,3030.6,78.55,-117.0,0.0,하락추세,1443.9,0.69,-0.64,57.5,0.17,24,21.1,None,61299,None,33
102260,동성케미컬,KOSPI,2025-04-09,202412,202409,42,78.5,-55.6,True,-18.0,6.0,0.38,0.16,1756.2,42.75,1871.3,0.98,하락추세,1486.1,2.85,-0.15,70.7,0.99,19,7.2,None,20202,None,17